id,ema_pullback,ema_trend_h1,adx_period,adx_threshold,rsi_period,atr_period,rsi_long_min,rsi_long_max,rsi_short_min,rsi_short_max,atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
963,50,100,14,25,14,14,40,60,35,50,2.5,10000,7958.11,-2041.89,-20.42,-37.23,-0.12,-0.03,-1.28,29.15,111,34.23,0.75,-18.4,601.31,-355.44,0.00075,0.0005,38.24,-58.66
964,50,100,14,25,14,14,40,60,35,55,1.5,10000,9329.94,-670.06,-6.7,-13.19,-0.04,-0.01,-0.58,22.87,153,36.6,0.91,-4.38,704.97,-213.74,0.00075,0.0005,38.24,-44.94
965,50,100,14,25,14,14,40,60,35,55,2.0,10000,8369.47,-1630.53,-16.31,-30.44,-0.1,-0.03,-1.03,29.42,138,34.78,0.8,-11.82,632.4,-278.67,0.00075,0.0005,38.24,-54.55
966,50,100,14,25,14,14,40,60,35,55,2.5,10000,7546.12,-2453.88,-24.54,-43.68,-0.16,-0.04,-1.28,34.25,124,34.68,0.71,-19.79,570.19,-349.24,0.00075,0.0005,38.24,-62.78
967,50,100,14,25,14,14,40,60,40,50,1.5,10000,10105.15,105.15,1.05,2.16,0.02,0.01,0.13,16.9,123,39.02,1.02,0.85,763.55,-168.68,0.00075,0.0005,38.24,-37.19
968,50,100,14,25,14,14,40,60,40,50,2.0,10000,9884.1,-115.9,-1.16,-2.35,0.0,0.0,-0.11,20.8,110,37.27,0.98,-1.05,746.84,-211.71,0.00075,0.0005,38.24,-39.4
969,50,100,14,25,14,14,40,60,40,50,2.5,10000,8743.93,-1256.07,-12.56,-23.94,-0.07,-0.02,-0.9,26.62,100,35.0,0.83,-12.56,660.69,-236.56,0.00075,0.0005,38.24,-50.8
970,50,100,14,25,14,14,40,60,40,55,1.5,10000,9939.82,-60.18,-0.6,-1.22,0.0,0.0,-0.06,19.86,141,37.59,0.99,-0.43,751.05,-161.55,0.00075,0.0005,38.24,-38.84
971,50,100,14,25,14,14,40,60,40,55,2.0,10000,9188.92,-811.08,-8.11,-15.84,-0.05,-0.01,-0.62,25.37,128,36.72,0.89,-6.34,694.31,-197.57,0.00075,0.0005,38.24,-46.35
972,50,100,14,25,14,14,40,60,40,55,2.5,10000,8057.37,-1942.63,-19.43,-35.62,-0.12,-0.03,-1.09,32.59,115,34.78,0.75,-16.89,608.81,-214.6,0.00075,0.0005,38.24,-57.67
973,50,100,14,25,14,14,40,65,35,50,1.5,10000,10366.93,366.93,3.67,7.62,0.03,0.01,0.62,12.23,154,37.01,1.05,2.38,783.33,-214.43,0.00075,0.0005,38.24,-34.57
974,50,100,14,25,14,14,40,65,35,50,2.0,10000,9274.03,-725.97,-7.26,-14.25,-0.03,-0.01,-0.73,19.4,136,35.29,0.92,-5.34,700.75,-279.73,0.00075,0.0005,38.24,-45.5
975,50,100,14,25,14,14,40,65,35,50,2.5,10000,8133.42,-1866.58,-18.67,-34.38,-0.1,-0.03,-1.18,29.1,124,33.87,0.8,-15.05,614.56,-350.76,0.00075,0.0005,38.24,-56.91
976,50,100,14,25,14,14,40,65,35,55,1.5,10000,10123.27,123.27,1.23,2.53,0.02,0.01,0.16,15.7,169,36.09,1.01,0.73,764.91,-212.08,0.00075,0.0005,38.24,-37.01
977,50,100,14,25,14,14,40,65,35,55,2.0,10000,9003.11,-996.89,-9.97,-19.28,-0.05,-0.02,-0.86,22.53,151,35.1,0.89,-6.6,680.27,-275.75,0.00075,0.0005,38.24,-48.21
978,50,100,14,25,14,14,40,65,35,55,2.5,10000,7732.76,-2267.24,-22.67,-40.8,-0.13,-0.04,-1.27,32.02,136,33.82,0.77,-16.67,584.29,-344.63,0.00075,0.0005,38.24,-60.91
979,50,100,14,25,14,14,40,65,40,50,1.5,10000,11156.22,1156.22,11.56,24.99,0.09,0.03,1.94,12.88,140,38.57,1.17,8.26,842.96,-186.5,0.00075,0.0005,38.24,-26.68
980,50,100,14,25,14,14,40,65,40,50,2.0,10000,10243.62,243.62,2.44,5.03,0.03,0.01,0.27,18.89,124,37.1,1.03,1.96,774.01,-219.76,0.00075,0.0005,38.24,-35.8
981,50,100,14,25,14,14,40,65,40,50,2.5,10000,8936.55,-1063.45,-10.63,-20.49,-0.05,-0.02,-0.79,25.95,113,34.51,0.87,-9.41,675.25,-238.14,0.00075,0.0005,38.24,-48.87
982,50,100,14,25,14,14,40,65,40,55,1.5,10000,10785.02,785.02,7.85,16.66,0.06,0.02,1.27,13.13,157,36.94,1.1,5.0,814.92,-175.33,0.00075,0.0005,38.24,-30.39
983,50,100,14,25,14,14,40,65,40,55,2.0,10000,9884.6,-115.4,-1.15,-2.34,0.0,0.0,-0.12,19.47,141,36.88,0.99,-0.82,746.88,-207.73,0.00075,0.0005,38.24,-39.39
984,50,100,14,25,14,14,40,65,40,55,2.5,10000,8256.64,-1743.36,-17.43,-32.34,-0.1,-0.03,-1.1,29.49,127,33.86,0.81,-13.73,623.87,-227.78,0.00075,0.0005,38.24,-55.67
985,50,100,14,25,14,14,45,60,35,50,1.5,10000,9305.68,-694.32,-6.94,-13.65,-0.05,-0.01,-0.61,22.53,123,35.77,0.88,-5.64,703.14,-216.11,0.00075,0.0005,38.24,-45.18
986,50,100,14,25,14,14,45,60,35,50,2.0,10000,8782.23,-1217.77,-12.18,-23.26,-0.08,-0.02,-0.85,27.46,110,33.64,0.82,-11.07,663.59,-282.69,0.00075,0.0005,38.24,-50.42
987,50,100,14,25,14,14,45,60,35,50,2.5,10000,8278.49,-1721.51,-17.22,-31.97,-0.1,-0.03,-1.09,29.37,101,34.65,0.77,-17.04,625.52,-355.44,0.00075,0.0005,38.24,-55.46
988,50,100,14,25,14,14,45,60,35,55,1.5,10000,9245.94,-754.06,-7.54,-14.77,-0.05,-0.02,-0.59,24.96,139,35.25,0.88,-5.42,698.62,-213.74,0.00075,0.0005,38.24,-45.78
989,50,100,14,25,14,14,45,60,35,55,2.0,10000,8213.92,-1786.08,-17.86,-33.05,-0.12,-0.03,-1.01,32.87,126,33.33,0.76,-14.18,620.64,-278.67,0.00075,0.0005,38.24,-56.1
990,50,100,14,25,14,14,45,60,35,55,2.5,10000,7849.92,-2150.08,-21.5,-38.96,-0.14,-0.03,-1.14,34.28,114,35.09,0.72,-18.86,593.14,-349.24,0.00075,0.0005,38.24,-59.74
991,50,100,14,25,14,14,45,60,40,50,1.5,10000,10014.18,14.18,0.14,0.29,0.01,0.0,0.01,19.33,109,37.61,1.0,0.13,756.67,-151.33,0.00075,0.0005,38.24,-38.1
992,50,100,14,25,14,14,45,60,40,50,2.0,10000,9700.4,-299.6,-3.0,-6.01,-0.01,-0.0,-0.24,25.39,98,35.71,0.95,-3.06,732.96,-197.57,0.00075,0.0005,38.24,-41.24
993,50,100,14,25,14,14,45,60,40,50,2.5,10000,9095.95,-904.05,-9.04,-17.57,-0.05,-0.01,-0.63,27.76,90,35.56,0.87,-10.05,687.29,-224.11,0.00075,0.0005,38.24,-47.28
994,50,100,14,25,14,14,45,60,40,55,1.5,10000,9850.34,-149.66,-1.5,-3.03,-0.0,-0.0,-0.14,22.21,127,36.22,0.97,-1.18,744.29,-151.33,0.00075,0.0005,38.24,-39.74
995,50,100,14,25,14,14,45,60,40,55,2.0,10000,9018.14,-981.86,-9.82,-19.0,-0.06,-0.02,-0.65,29.24,116,35.34,0.86,-8.46,681.41,-197.57,0.00075,0.0005,38.24,-48.06
996,50,100,14,25,14,14,45,60,40,55,2.5,10000,8381.75,-1618.25,-16.18,-30.23,-0.1,-0.03,-0.91,33.1,105,35.24,0.77,-15.41,633.32,-206.12,0.00075,0.0005,38.24,-54.42
997,50,100,14,25,14,14,45,65,35,50,1.5,10000,10457.94,457.94,4.58,9.56,0.04,0.02,0.75,12.7,141,36.17,1.07,3.25,790.2,-214.43,0.00075,0.0005,38.24,-33.66
998,50,100,14,25,14,14,45,65,35,50,2.0,10000,9012.04,-987.96,-9.88,-19.11,-0.05,-0.02,-0.78,24.61,125,33.6,0.87,-7.9,680.95,-279.73,0.00075,0.0005,38.24,-48.12
999,50,100,14,25,14,14,45,65,35,50,2.5,10000,8359.35,-1640.65,-16.41,-30.61,-0.09,-0.03,-1.02,29.9,115,33.91,0.81,-14.27,631.63,-350.76,0.00075,0.0005,38.24,-54.65
1000,50,100,14,25,14,14,45,65,35,55,1.5,10000,10212.13,212.13,2.12,4.37,0.02,0.01,0.26,16.72,156,35.26,1.03,1.36,771.63,-212.08,0.00075,0.0005,38.24,-36.12
1001,50,100,14,25,14,14,45,65,35,55,2.0,10000,8748.77,-1251.23,-12.51,-23.86,-0.07,-0.02,-0.88,27.04,140,33.57,0.85,-8.94,661.06,-275.75,0.00075,0.0005,38.24,-50.75
1002,50,100,14,25,14,14,45,65,35,55,2.5,10000,7947.56,-2052.44,-20.52,-37.4,-0.12,-0.03,-1.17,32.07,127,33.86,0.77,-16.16,600.52,-344.63,0.00075,0.0005,38.24,-58.76
1003,50,100,14,25,14,14,45,65,40,50,1.5,10000,11254.16,1254.16,12.54,27.24,0.09,0.03,2.31,11.78,127,37.8,1.2,9.88,850.36,-163.35,0.00075,0.0005,38.24,-25.7
1004,50,100,14,25,14,14,45,65,40,50,2.0,10000,9954.23,-45.77,-0.46,-0.93,0.01,0.0,-0.04,24.21,113,35.4,0.99,-0.41,752.14,-201.07,0.00075,0.0005,38.24,-38.7
1005,50,100,14,25,14,14,45,65,40,50,2.5,10000,9184.8,-815.2,-8.15,-15.92,-0.04,-0.01,-0.56,28.29,104,34.62,0.89,-7.84,694.0,-228.2,0.00075,0.0005,38.24,-46.39
1006,50,100,14,25,14,14,45,65,40,55,1.5,10000,10879.69,879.69,8.8,18.76,0.07,0.03,1.35,13.9,144,36.11,1.13,6.11,822.07,-155.81,0.00075,0.0005,38.24,-29.44
1007,50,100,14,25,14,14,45,65,40,55,2.0,10000,9605.36,-394.64,-3.95,-7.88,-0.01,-0.0,-0.31,25.4,130,35.38,0.95,-3.04,725.78,-195.5,0.00075,0.0005,38.24,-42.19
1008,50,100,14,25,14,14,45,65,40,55,2.5,10000,8486.0,-1514.0,-15.14,-28.45,-0.08,-0.02,-0.92,30.85,118,33.9,0.82,-12.83,641.2,-218.27,0.00075,0.0005,38.24,-53.38
1009,50,150,14,15,14,14,40,60,35,50,1.5,10000,8918.79,-1081.21,-10.81,-20.81,-0.06,-0.02,-0.81,25.73,206,36.89,0.89,-5.25,754.78,-218.66,0.00075,0.0005,38.24,-49.05
1010,50,150,14,15,14,14,40,60,35,50,2.0,10000,9125.39,-874.61,-8.75,-17.02,-0.04,-0.01,-0.6,28.25,171,36.84,0.92,-5.11,730.92,-229.78,0.00075,0.0005,38.24,-46.99
1011,50,150,14,15,14,14,40,60,35,50,2.5,10000,8630.53,-1369.47,-13.69,-25.94,-0.06,-0.02,-0.87,29.72,149,34.9,0.88,-9.19,775.57,-287.84,0.00075,0.0005,38.24,-51.93
1012,50,150,14,15,14,14,40,60,35,55,1.5,10000,9386.48,-613.52,-6.14,-12.11,-0.02,-0.01,-0.49,24.69,225,37.33,0.94,-2.73,766.03,-214.22,0.00075,0.0005,38.24,-44.38
1013,50,150,14,15,14,14,40,60,35,55,2.0,10000,8868.14,-1131.86,-11.32,-21.72,-0.05,-0.02,-0.68,31.77,189,36.51,0.9,-5.99,690.62,-200.86,0.00075,0.0005,38.24,-49.56
1014,50,150,14,15,14,14,40,60,35,55,2.5,10000,8645.8,-1354.2,-13.54,-25.67,-0.05,-0.02,-0.82,31.26,165,35.76,0.88,-8.21,758.01,-235.47,0.00075,0.0005,38.24,-51.78
1015,50,150,14,15,14,14,40,60,40,50,1.5,10000,10053.37,53.37,0.53,1.09,0.01,0.01,0.06,19.02,185,38.38,1.01,0.29,827.91,-159.38,0.00075,0.0005,38.24,-37.71
1016,50,150,14,15,14,14,40,60,40,50,2.0,10000,10588.67,588.67,5.89,12.37,0.04,0.02,0.52,23.83,154,38.96,1.06,3.82,857.39,-206.46,0.00075,0.0005,38.24,-32.35
1017,50,150,14,15,14,14,40,60,40,50,2.5,10000,9926.3,-73.7,-0.74,-1.5,0.01,0.0,-0.06,25.1,133,36.09,0.99,-0.55,831.43,-254.79,0.00075,0.0005,38.24,-38.98
1018,50,150,14,15,14,14,40,60,40,55,1.5,10000,10275.5,275.5,2.75,5.7,0.03,0.01,0.27,21.26,207,38.16,1.03,1.33,816.06,-157.1,0.00075,0.0005,38.24,-35.49
1019,50,150,14,15,14,14,40,60,40,55,2.0,10000,9973.23,-26.77,-0.27,-0.55,0.01,0.01,-0.02,29.55,175,38.29,1.0,-0.15,785.21,-200.86,0.00075,0.0005,38.24,-38.51
1020,50,150,14,15,14,14,40,60,40,55,2.5,10000,9229.2,-770.8,-7.71,-15.09,-0.02,-0.01,-0.49,31.04,153,35.95,0.93,-5.04,765.38,-231.47,0.00075,0.0005,38.24,-45.95
1021,50,150,14,15,14,14,40,65,35,50,1.5,10000,9703.81,-296.19,-2.96,-5.95,-0.0,-0.0,-0.3,19.54,230,36.52,0.97,-1.29,822.44,-216.96,0.00075,0.0005,38.24,-41.2
1022,50,150,14,15,14,14,40,65,35,50,2.0,10000,9316.03,-683.97,-6.84,-13.45,-0.02,-0.01,-0.54,24.79,191,36.65,0.94,-3.58,747.37,-229.56,0.00075,0.0005,38.24,-45.08
1023,50,150,14,15,14,14,40,65,35,50,2.5,10000,8809.86,-1190.14,-11.9,-22.77,-0.04,-0.02,-0.77,29.66,167,34.73,0.91,-7.13,766.02,-287.38,0.00075,0.0005,38.24,-50.14
1024,50,150,14,15,14,14,40,65,35,55,1.5,10000,10037.06,37.06,0.37,0.76,0.02,0.01,0.04,19.31,248,36.69,1.0,0.15,819.32,-212.56,0.00075,0.0005,38.24,-37.87
1025,50,150,14,15,14,14,40,65,35,55,2.0,10000,9397.04,-602.96,-6.03,-11.91,-0.02,-0.01,-0.47,25.59,208,36.54,0.95,-2.9,732.05,-201.87,0.00075,0.0005,38.24,-44.27
1026,50,150,14,15,14,14,40,65,35,55,2.5,10000,8848.79,-1151.21,-11.51,-22.07,-0.04,-0.02,-0.79,27.85,182,35.16,0.91,-6.33,776.12,-255.51,0.00075,0.0005,38.24,-49.75
1027,50,150,14,15,14,14,40,65,40,50,1.5,10000,10938.25,938.25,9.38,20.07,0.06,0.03,1.15,17.39,209,37.8,1.09,4.49,902.12,-173.66,0.00075,0.0005,38.24,-28.86
1028,50,150,14,15,14,14,40,65,40,50,2.0,10000,10809.89,809.89,8.1,17.21,0.05,0.02,0.8,21.39,174,38.51,1.07,4.65,876.69,-219.61,0.00075,0.0005,38.24,-30.14
1029,50,150,14,15,14,14,40,65,40,50,2.5,10000,10132.55,132.55,1.33,2.72,0.02,0.01,0.11,25.04,151,35.76,1.01,0.88,821.19,-265.85,0.00075,0.0005,38.24,-36.91
1030,50,150,14,15,14,14,40,65,40,55,1.5,10000,10987.69,987.69,9.88,21.17,0.06,0.04,1.29,16.39,230,37.39,1.09,4.29,872.83,-168.03,0.00075,0.0005,38.24,-28.36
1031,50,150,14,15,14,14,40,65,40,55,2.0,10000,10568.02,568.02,5.68,11.92,0.04,0.02,0.51,23.16,194,38.14,1.05,2.93,832.32,-205.03,0.00075,0.0005,38.24,-32.56
1032,50,150,14,15,14,14,40,65,40,55,2.5,10000,9445.88,-554.12,-5.54,-10.97,-0.01,-0.0,-0.4,27.62,170,35.29,0.95,-3.26,783.66,-251.18,0.00075,0.0005,38.24,-43.78
1033,50,150,14,15,14,14,45,60,35,50,1.5,10000,8740.65,-1259.35,-12.59,-24.0,-0.07,-0.03,-0.91,26.37,191,35.6,0.86,-6.59,746.34,-218.66,0.00075,0.0005,38.24,-50.83
1034,50,150,14,15,14,14,45,60,35,50,2.0,10000,9052.83,-947.17,-9.47,-18.36,-0.04,-0.02,-0.62,29.5,158,36.71,0.9,-5.99,726.39,-231.95,0.00075,0.0005,38.24,-47.71
1035,50,150,14,15,14,14,45,60,35,50,2.5,10000,8919.5,-1080.5,-10.81,-20.8,-0.04,-0.01,-0.72,28.77,138,35.51,0.9,-7.83,803.32,-291.39,0.00075,0.0005,38.24,-49.05
1036,50,150,14,15,14,14,45,60,35,55,1.5,10000,9199.0,-801.0,-8.01,-15.65,-0.04,-0.02,-0.62,25.34,210,36.19,0.92,-3.81,757.46,-214.22,0.00075,0.0005,38.24,-46.25
1037,50,150,14,15,14,14,45,60,35,55,2.0,10000,8797.63,-1202.37,-12.02,-22.99,-0.06,-0.02,-0.7,32.71,176,36.36,0.88,-6.83,686.34,-200.86,0.00075,0.0005,38.24,-50.26
1038,50,150,14,15,14,14,45,60,35,55,2.5,10000,8935.28,-1064.72,-10.65,-20.51,-0.04,-0.01,-0.7,29.46,154,36.36,0.9,-6.91,785.13,-237.11,0.00075,0.0005,38.24,-48.89
1039,50,150,14,15,14,14,45,60,40,50,1.5,10000,9852.57,-147.43,-1.47,-2.98,0.0,0.0,-0.15,20.05,170,37.06,0.98,-0.87,818.64,-157.59,0.00075,0.0005,38.24,-39.71
1040,50,150,14,15,14,14,45,60,40,50,2.0,10000,10504.48,504.48,5.04,10.56,0.04,0.02,0.41,25.6,141,39.01,1.06,3.58,852.07,-201.86,0.00075,0.0005,38.24,-33.2
1041,50,150,14,15,14,14,45,60,40,50,2.5,10000,10258.65,258.65,2.59,5.35,0.03,0.01,0.22,24.09,122,36.89,1.03,2.12,861.18,-256.57,0.00075,0.0005,38.24,-35.65
1042,50,150,14,15,14,14,45,60,40,55,1.5,10000,10070.26,70.26,0.7,1.44,0.02,0.01,0.07,21.94,192,36.98,1.01,0.37,806.93,-155.34,0.00075,0.0005,38.24,-37.54
1043,50,150,14,15,14,14,45,60,40,55,2.0,10000,9893.93,-106.07,-1.06,-2.15,0.01,0.0,-0.07,30.51,162,38.27,0.99,-0.65,780.35,-200.86,0.00075,0.0005,38.24,-39.3
1044,50,150,14,15,14,14,45,60,40,55,2.5,10000,9538.21,-461.79,-4.62,-9.19,-0.01,-0.0,-0.31,29.23,142,36.62,0.95,-3.25,792.76,-233.09,0.00075,0.0005,38.24,-42.86
1045,50,150,14,15,14,14,45,65,35,50,1.5,10000,9680.62,-319.38,-3.19,-6.4,-0.0,-0.0,-0.35,18.51,216,35.65,0.97,-1.48,827.83,-216.96,0.00075,0.0005,38.24,-41.43
1046,50,150,14,15,14,14,45,65,35,50,2.0,10000,9150.95,-849.05,-8.49,-16.55,-0.03,-0.01,-0.61,27.25,179,36.31,0.92,-4.74,735.43,-231.72,0.00075,0.0005,38.24,-46.73
1047,50,150,14,15,14,14,45,65,35,50,2.5,10000,8995.6,-1004.4,-10.04,-19.41,-0.03,-0.01,-0.66,29.57,157,35.03,0.92,-6.4,783.9,-290.93,0.00075,0.0005,38.24,-48.28
1048,50,150,14,15,14,14,45,65,35,55,1.5,10000,10013.08,13.08,0.13,0.27,0.01,0.01,0.01,18.57,234,35.9,1.0,0.06,824.69,-212.56,0.00075,0.0005,38.24,-38.11
1049,50,150,14,15,14,14,45,65,35,55,2.0,10000,9230.52,-769.48,-7.69,-15.06,-0.03,-0.01,-0.55,27.33,196,36.22,0.93,-3.93,720.35,-198.75,0.00075,0.0005,38.24,-45.93
1050,50,150,14,15,14,14,45,65,35,55,2.5,10000,9035.35,-964.65,-9.65,-18.69,-0.03,-0.01,-0.7,26.85,172,35.47,0.92,-5.61,794.24,-254.21,0.00075,0.0005,38.24,-47.89
1051,50,150,14,15,14,14,45,65,40,50,1.5,10000,10912.12,912.12,9.12,19.48,0.06,0.03,1.32,14.71,195,36.92,1.09,4.68,908.03,-174.8,0.00075,0.0005,38.24,-29.12
1052,50,150,14,15,14,14,45,65,40,50,2.0,10000,10618.33,618.33,6.18,13.01,0.04,0.02,0.56,23.23,162,38.27,1.06,3.82,862.67,-212.59,0.00075,0.0005,38.24,-32.06
1053,50,150,14,15,14,14,45,65,40,50,2.5,10000,10346.18,346.18,3.46,7.19,0.03,0.01,0.29,24.94,141,36.17,1.03,2.46,840.36,-264.5,0.00075,0.0005,38.24,-34.78
1054,50,150,14,15,14,14,45,65,40,55,1.5,10000,10961.44,961.44,9.61,20.59,0.06,0.03,1.31,15.74,216,36.57,1.09,4.45,878.55,-169.13,0.00075,0.0005,38.24,-28.63
1055,50,150,14,15,14,14,45,65,40,55,2.0,10000,10380.75,380.75,3.81,7.92,0.03,0.01,0.32,24.96,182,37.91,1.03,2.09,819.02,-198.75,0.00075,0.0005,38.24,-34.43
1056,50,150,14,15,14,14,45,65,40,55,2.5,10000,9645.03,-354.97,-3.55,-7.1,-0.0,-0.0,-0.27,26.61,160,35.62,0.97,-2.22,801.96,-249.9,0.00075,0.0005,38.24,-41.79
1057,50,150,14,20,14,14,40,60,35,50,1.5,10000,8994.88,-1005.12,-10.05,-19.43,-0.05,-0.02,-0.9,21.7,183,36.07,0.88,-5.49,780.34,-219.39,0.00075,0.0005,38.24,-48.29
1058,50,150,14,20,14,14,40,60,35,50,2.0,10000,9245.45,-754.55,-7.55,-14.78,-0.03,-0.01,-0.61,24.18,150,36.0,0.92,-5.03,759.11,-225.16,0.00075,0.0005,38.24,-45.79
1059,50,150,14,20,14,14,40,60,35,50,2.5,10000,8686.42,-1313.58,-13.14,-24.96,-0.06,-0.02,-0.97,25.86,133,33.83,0.87,-9.88,800.15,-275.06,0.00075,0.0005,38.24,-51.38
1060,50,150,14,20,14,14,40,60,35,55,1.5,10000,9189.53,-810.47,-8.1,-15.83,-0.04,-0.02,-0.72,21.89,202,36.63,0.91,-4.01,768.79,-216.98,0.00075,0.0005,38.24,-46.34
1061,50,150,14,20,14,14,40,60,35,55,2.0,10000,8974.47,-1025.53,-10.26,-19.8,-0.05,-0.02,-0.71,27.8,167,35.93,0.89,-6.14,716.43,-197.57,0.00075,0.0005,38.24,-48.5
1062,50,150,14,20,14,14,40,60,35,55,2.5,10000,8464.62,-1535.38,-15.35,-28.82,-0.07,-0.03,-1.0,28.75,148,34.46,0.85,-10.37,760.72,-232.14,0.00075,0.0005,38.24,-53.59
1063,50,150,14,20,14,14,40,60,40,50,1.5,10000,10186.0,186.0,1.86,3.83,0.02,0.01,0.23,16.41,163,38.04,1.02,1.14,850.71,-163.77,0.00075,0.0005,38.24,-36.38
1064,50,150,14,20,14,14,40,60,40,50,2.0,10000,10616.11,616.11,6.16,12.97,0.05,0.02,0.64,20.14,135,38.52,1.07,4.56,821.95,-205.62,0.00075,0.0005,38.24,-32.08
1065,50,150,14,20,14,14,40,60,40,50,2.5,10000,9688.21,-311.79,-3.12,-6.25,-0.0,-0.0,-0.25,24.97,118,34.75,0.97,-2.64,818.45,-241.11,0.00075,0.0005,38.24,-41.36
1066,50,150,14,20,14,14,40,60,40,55,1.5,10000,10130.55,130.55,1.31,2.68,0.02,0.01,0.15,17.55,185,37.84,1.02,0.71,815.94,-157.07,0.00075,0.0005,38.24,-36.93
1067,50,150,14,20,14,14,40,60,40,55,2.0,10000,10019.45,19.45,0.19,0.4,0.01,0.01,0.02,24.2,155,38.06,1.0,0.13,754.29,-197.57,0.00075,0.0005,38.24,-38.05
1068,50,150,14,20,14,14,40,60,40,55,2.5,10000,9073.19,-926.81,-9.27,-17.99,-0.04,-0.01,-0.62,29.05,137,35.04,0.9,-6.77,758.9,-230.16,0.00075,0.0005,38.24,-47.51
1069,50,150,14,20,14,14,40,65,35,50,1.5,10000,9715.44,-284.56,-2.85,-5.72,-0.0,-0.0,-0.41,13.98,206,35.44,0.97,-1.38,844.1,-217.68,0.00075,0.0005,38.24,-41.09
1070,50,150,14,20,14,14,40,65,35,50,2.0,10000,9564.05,-435.95,-4.36,-8.69,-0.01,-0.0,-0.45,19.15,169,35.5,0.96,-2.58,786.51,-224.94,0.00075,0.0005,38.24,-42.6
1071,50,150,14,20,14,14,40,65,35,50,2.5,10000,8924.08,-1075.92,-10.76,-20.71,-0.04,-0.01,-0.84,24.64,150,33.33,0.91,-7.17,795.38,-274.63,0.00075,0.0005,38.24,-49.0
1072,50,150,14,20,14,14,40,65,35,55,1.5,10000,9755.02,-244.98,-2.45,-4.93,-0.0,-0.0,-0.31,15.85,224,35.71,0.98,-1.09,816.29,-215.29,0.00075,0.0005,38.24,-40.69
1073,50,150,14,20,14,14,40,65,35,55,2.0,10000,9636.09,-363.91,-3.64,-7.28,-0.0,-0.0,-0.36,20.19,185,35.68,0.97,-1.97,769.5,-211.75,0.00075,0.0005,38.24,-41.88
1074,50,150,14,20,14,14,40,65,35,55,2.5,10000,8719.21,-1280.79,-12.81,-24.38,-0.05,-0.02,-0.98,24.92,164,33.54,0.89,-7.81,783.91,-256.89,0.00075,0.0005,38.24,-51.05
1075,50,150,14,20,14,14,40,65,40,50,1.5,10000,11001.98,1001.98,10.02,21.5,0.07,0.03,1.57,13.66,186,37.1,1.1,5.39,920.23,-177.15,0.00075,0.0005,38.24,-28.22
1076,50,150,14,20,14,14,40,65,40,50,2.0,10000,10981.95,981.95,9.82,21.05,0.06,0.03,1.17,18.0,154,37.66,1.1,6.38,851.62,-222.49,0.00075,0.0005,38.24,-28.42
1077,50,150,14,20,14,14,40,65,40,50,2.5,10000,9953.27,-46.73,-0.47,-0.95,0.01,0.0,-0.04,24.03,135,34.07,1.0,-0.35,813.58,-256.56,0.00075,0.0005,38.24,-38.71
1078,50,150,14,20,14,14,40,65,40,55,1.5,10000,10753.94,753.94,7.54,15.98,0.05,0.03,1.11,14.42,207,36.71,1.07,3.64,866.36,-167.21,0.00075,0.0005,38.24,-30.7
1079,50,150,14,20,14,14,40,65,40,55,2.0,10000,10758.11,758.11,7.58,16.07,0.05,0.02,0.93,17.35,173,37.57,1.07,4.38,810.17,-216.91,0.00075,0.0005,38.24,-30.66
1080,50,150,14,20,14,14,40,65,40,55,2.5,10000,9346.09,-653.91,-6.54,-12.88,-0.02,-0.01,-0.51,25.24,153,33.99,0.94,-4.27,782.03,-254.7,0.00075,0.0005,38.24,-44.78
1081,50,150,14,20,14,14,45,60,35,50,1.5,10000,8811.15,-1188.85,-11.89,-22.75,-0.07,-0.03,-1.01,22.42,169,34.91,0.85,-7.03,771.25,-219.39,0.00075,0.0005,38.24,-50.13
1082,50,150,14,20,14,14,45,60,35,50,2.0,10000,9068.89,-931.11,-9.31,-18.07,-0.04,-0.02,-0.69,26.06,138,35.51,0.89,-6.75,745.93,-227.29,0.00075,0.0005,38.24,-47.55
1083,50,150,14,20,14,14,45,60,35,50,2.5,10000,8854.0,-1146.0,-11.46,-21.98,-0.05,-0.02,-0.88,24.96,123,34.15,0.88,-9.32,817.39,-278.46,0.00075,0.0005,38.24,-49.7
1084,50,150,14,20,14,14,45,60,35,55,1.5,10000,9001.82,-998.18,-9.98,-19.3,-0.05,-0.02,-0.85,22.6,188,35.64,0.89,-5.31,759.84,-216.98,0.00075,0.0005,38.24,-48.22
1085,50,150,14,20,14,14,45,60,35,55,2.0,10000,8803.09,-1196.91,-11.97,-22.89,-0.06,-0.02,-0.77,29.59,155,35.48,0.87,-7.72,703.99,-197.57,0.00075,0.0005,38.24,-50.21
1086,50,150,14,20,14,14,45,60,35,55,2.5,10000,8627.92,-1372.08,-13.72,-25.99,-0.06,-0.02,-0.93,27.89,138,34.78,0.86,-9.94,777.11,-230.55,0.00075,0.0005,38.24,-51.96
1087,50,150,14,20,14,14,45,60,40,50,1.5,10000,9977.94,-22.06,-0.22,-0.45,0.01,0.0,-0.03,17.48,149,36.91,1.0,-0.15,840.8,-161.86,0.00075,0.0005,38.24,-38.46
