id,regime_type,regime_period,regime_direction,adx_period,adx_threshold,supertrend_length,supertrend_multiplier,rsi_period,rsi_oversold,rsi_overbought,use_volume_filter,volume_ma_period,use_atr_filter,atr_min_threshold,atr_period,entry_indicators,sl_atr_multiplier,tp_atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
112,none,100,long_only,14,25,10,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9021.92,-978.08,-9.78,-9.81,-0.14,-0.0,-1.0,9.78,3,0.0,0.0,-326.03,-218.59,-503.63,0.00075,0.0005,23.45,-33.23
113,none,100,long_only,14,25,10,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8795.51,-1204.49,-12.04,-12.08,-0.14,-0.0,-1.0,12.04,3,0.0,0.0,-401.5,-270.12,-619.27,0.00075,0.0005,23.45,-35.49
114,none,100,long_only,14,25,10,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9021.92,-978.08,-9.78,-9.81,-0.14,-0.0,-1.0,9.78,3,0.0,0.0,-326.03,-218.59,-503.63,0.00075,0.0005,23.45,-33.23
115,none,100,long_only,14,25,10,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9021.92,-978.08,-9.78,-9.81,-0.14,-0.0,-1.0,9.78,3,0.0,0.0,-326.03,-218.59,-503.63,0.00075,0.0005,23.45,-33.23
116,none,100,long_only,14,25,10,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8795.51,-1204.49,-12.04,-12.08,-0.14,-0.0,-1.0,12.04,3,0.0,0.0,-401.5,-270.12,-619.27,0.00075,0.0005,23.45,-35.49
117,none,100,long_only,14,25,10,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9021.92,-978.08,-9.78,-9.81,-0.14,-0.0,-1.0,9.78,3,0.0,0.0,-326.03,-218.59,-503.63,0.00075,0.0005,23.45,-33.23
118,none,100,long_only,14,25,10,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8439.74,-1560.26,-15.6,-15.64,-0.2,-0.01,-1.0,15.6,7,0.0,0.0,-222.89,-94.96,-471.13,0.00075,0.0005,23.45,-39.05
119,none,100,long_only,14,25,10,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8269.13,-1730.87,-17.31,-17.35,-0.18,-0.0,-1.0,17.31,6,0.0,0.0,-288.48,-116.04,-582.21,0.00075,0.0005,23.45,-40.76
120,none,100,long_only,14,25,10,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8439.74,-1560.26,-15.6,-15.64,-0.2,-0.01,-1.0,15.6,7,0.0,0.0,-222.89,-94.96,-471.13,0.00075,0.0005,23.45,-39.05
121,none,100,long_only,14,25,10,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8439.74,-1560.26,-15.6,-15.64,-0.2,-0.01,-1.0,15.6,7,0.0,0.0,-222.89,-94.96,-471.13,0.00075,0.0005,23.45,-39.05
122,none,100,long_only,14,25,10,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8269.13,-1730.87,-17.31,-17.35,-0.18,-0.0,-1.0,17.31,6,0.0,0.0,-288.48,-116.04,-582.21,0.00075,0.0005,23.45,-40.76
123,none,100,long_only,14,25,10,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8439.74,-1560.26,-15.6,-15.64,-0.2,-0.01,-1.0,15.6,7,0.0,0.0,-222.89,-94.96,-471.13,0.00075,0.0005,23.45,-39.05
124,none,100,long_only,14,25,10,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8439.74,-1560.26,-15.6,-15.64,-0.2,-0.01,-1.0,15.6,7,0.0,0.0,-222.89,-94.96,-471.13,0.00075,0.0005,23.45,-39.05
125,none,100,long_only,14,25,10,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8269.13,-1730.87,-17.31,-17.35,-0.18,-0.0,-1.0,17.31,6,0.0,0.0,-288.48,-116.04,-582.21,0.00075,0.0005,23.45,-40.76
126,none,100,long_only,14,25,10,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8439.74,-1560.26,-15.6,-15.64,-0.2,-0.01,-1.0,15.6,7,0.0,0.0,-222.89,-94.96,-471.13,0.00075,0.0005,23.45,-39.05
127,none,100,long_only,14,25,10,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7252.91,-2747.09,-27.47,-27.53,-0.31,-0.01,-1.0,27.47,18,0.0,0.0,-152.62,-34.85,-404.88,0.00075,0.0005,23.45,-50.92
128,none,100,long_only,14,25,10,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7020.31,-2979.69,-29.8,-29.87,-0.29,-0.01,-1.0,29.8,16,0.0,0.0,-186.23,-40.49,-494.28,0.00075,0.0005,23.45,-53.25
129,none,100,long_only,14,25,10,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7252.91,-2747.09,-27.47,-27.53,-0.31,-0.01,-1.0,27.47,18,0.0,0.0,-152.62,-34.85,-404.88,0.00075,0.0005,23.45,-50.92
130,none,100,long_only,14,25,10,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7252.91,-2747.09,-27.47,-27.53,-0.31,-0.01,-1.0,27.47,18,0.0,0.0,-152.62,-34.85,-404.88,0.00075,0.0005,23.45,-50.92
131,none,100,long_only,14,25,10,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7020.31,-2979.69,-29.8,-29.87,-0.29,-0.01,-1.0,29.8,16,0.0,0.0,-186.23,-40.49,-494.28,0.00075,0.0005,23.45,-53.25
132,none,100,long_only,14,25,10,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7252.91,-2747.09,-27.47,-27.53,-0.31,-0.01,-1.0,27.47,18,0.0,0.0,-152.62,-34.85,-404.88,0.00075,0.0005,23.45,-50.92
133,none,100,long_only,14,25,10,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7252.91,-2747.09,-27.47,-27.53,-0.31,-0.01,-1.0,27.47,18,0.0,0.0,-152.62,-34.85,-404.88,0.00075,0.0005,23.45,-50.92
134,none,100,long_only,14,25,10,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7020.31,-2979.69,-29.8,-29.87,-0.29,-0.01,-1.0,29.8,16,0.0,0.0,-186.23,-40.49,-494.28,0.00075,0.0005,23.45,-53.25
135,none,100,long_only,14,25,10,2.0,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7252.91,-2747.09,-27.47,-27.53,-0.31,-0.01,-1.0,27.47,18,0.0,0.0,-152.62,-34.85,-404.88,0.00075,0.0005,23.45,-50.92
145,none,100,long_only,14,25,10,2.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9834.55,-165.45,-1.65,-1.66,-0.08,,-1.01,1.65,1,0.0,0.0,-165.45,-165.45,-165.45,0.00075,0.0005,23.45,-25.1
146,none,100,long_only,14,25,10,2.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9796.31,-203.69,-2.04,-2.04,-0.08,,-1.0,2.04,1,0.0,0.0,-203.69,-203.69,-203.69,0.00075,0.0005,23.45,-25.49
147,none,100,long_only,14,25,10,2.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9834.55,-165.45,-1.65,-1.66,-0.08,,-1.01,1.65,1,0.0,0.0,-165.45,-165.45,-165.45,0.00075,0.0005,23.45,-25.1
148,none,100,long_only,14,25,10,2.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9834.55,-165.45,-1.65,-1.66,-0.08,,-1.01,1.65,1,0.0,0.0,-165.45,-165.45,-165.45,0.00075,0.0005,23.45,-25.1
149,none,100,long_only,14,25,10,2.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9796.31,-203.69,-2.04,-2.04,-0.08,,-1.0,2.04,1,0.0,0.0,-203.69,-203.69,-203.69,0.00075,0.0005,23.45,-25.49
150,none,100,long_only,14,25,10,2.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9834.55,-165.45,-1.65,-1.66,-0.08,,-1.01,1.65,1,0.0,0.0,-165.45,-165.45,-165.45,0.00075,0.0005,23.45,-25.1
151,none,100,long_only,14,25,10,2.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9834.55,-165.45,-1.65,-1.66,-0.08,,-1.01,1.65,1,0.0,0.0,-165.45,-165.45,-165.45,0.00075,0.0005,23.45,-25.1
152,none,100,long_only,14,25,10,2.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,9796.31,-203.69,-2.04,-2.04,-0.08,,-1.0,2.04,1,0.0,0.0,-203.69,-203.69,-203.69,0.00075,0.0005,23.45,-25.49
153,none,100,long_only,14,25,10,2.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9834.55,-165.45,-1.65,-1.66,-0.08,,-1.01,1.65,1,0.0,0.0,-165.45,-165.45,-165.45,0.00075,0.0005,23.45,-25.1
154,none,100,long_only,14,25,10,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9122.76,-877.24,-8.77,-8.8,-0.2,-0.01,-1.0,8.77,6,0.0,0.0,-146.21,-93.68,-174.99,0.00075,0.0005,23.45,-32.22
155,none,100,long_only,14,25,10,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8930.76,-1069.24,-10.69,-10.72,-0.2,-0.01,-1.0,10.69,6,0.0,0.0,-178.21,-112.07,-214.0,0.00075,0.0005,23.45,-34.14
156,none,100,long_only,14,25,10,2.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9122.76,-877.24,-8.77,-8.8,-0.2,-0.01,-1.0,8.77,6,0.0,0.0,-146.21,-93.68,-174.99,0.00075,0.0005,23.45,-32.22
157,none,100,long_only,14,25,10,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9122.76,-877.24,-8.77,-8.8,-0.2,-0.01,-1.0,8.77,6,0.0,0.0,-146.21,-93.68,-174.99,0.00075,0.0005,23.45,-32.22
158,none,100,long_only,14,25,10,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8930.76,-1069.24,-10.69,-10.72,-0.2,-0.01,-1.0,10.69,6,0.0,0.0,-178.21,-112.07,-214.0,0.00075,0.0005,23.45,-34.14
159,none,100,long_only,14,25,10,2.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9122.76,-877.24,-8.77,-8.8,-0.2,-0.01,-1.0,8.77,6,0.0,0.0,-146.21,-93.68,-174.99,0.00075,0.0005,23.45,-32.22
160,none,100,long_only,14,25,10,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,9122.76,-877.24,-8.77,-8.8,-0.2,-0.01,-1.0,8.77,6,0.0,0.0,-146.21,-93.68,-174.99,0.00075,0.0005,23.45,-32.22
161,none,100,long_only,14,25,10,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8930.76,-1069.24,-10.69,-10.72,-0.2,-0.01,-1.0,10.69,6,0.0,0.0,-178.21,-112.07,-214.0,0.00075,0.0005,23.45,-34.14
162,none,100,long_only,14,25,10,2.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,9122.76,-877.24,-8.77,-8.8,-0.2,-0.01,-1.0,8.77,6,0.0,0.0,-146.21,-93.68,-174.99,0.00075,0.0005,23.45,-32.22
163,none,100,long_only,14,25,14,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7890.21,-2109.79,-21.1,-21.15,-0.24,-0.01,-1.0,21.1,10,0.0,0.0,-210.98,-116.29,-440.45,0.00075,0.0005,23.45,-44.55
164,none,100,long_only,14,25,14,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7452.27,-2547.73,-25.48,-25.54,-0.24,-0.01,-1.0,25.48,10,0.0,0.0,-254.77,-137.1,-524.7,0.00075,0.0005,23.45,-48.93
165,none,100,long_only,14,25,14,1.5,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7890.21,-2109.79,-21.1,-21.15,-0.24,-0.01,-1.0,21.1,10,0.0,0.0,-210.98,-116.29,-440.45,0.00075,0.0005,23.45,-44.55
166,none,100,long_only,14,25,14,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7890.21,-2109.79,-21.1,-21.15,-0.24,-0.01,-1.0,21.1,10,0.0,0.0,-210.98,-116.29,-440.45,0.00075,0.0005,23.45,-44.55
167,none,100,long_only,14,25,14,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7452.27,-2547.73,-25.48,-25.54,-0.24,-0.01,-1.0,25.48,10,0.0,0.0,-254.77,-137.1,-524.7,0.00075,0.0005,23.45,-48.93
168,none,100,long_only,14,25,14,1.5,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7890.21,-2109.79,-21.1,-21.15,-0.24,-0.01,-1.0,21.1,10,0.0,0.0,-210.98,-116.29,-440.45,0.00075,0.0005,23.45,-44.55
169,none,100,long_only,14,25,14,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7890.21,-2109.79,-21.1,-21.15,-0.24,-0.01,-1.0,21.1,10,0.0,0.0,-210.98,-116.29,-440.45,0.00075,0.0005,23.45,-44.55
170,none,100,long_only,14,25,14,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7452.27,-2547.73,-25.48,-25.54,-0.24,-0.01,-1.0,25.48,10,0.0,0.0,-254.77,-137.1,-524.7,0.00075,0.0005,23.45,-48.93
171,none,100,long_only,14,25,14,1.5,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7890.21,-2109.79,-21.1,-21.15,-0.24,-0.01,-1.0,21.1,10,0.0,0.0,-210.98,-116.29,-440.45,0.00075,0.0005,23.45,-44.55
172,none,100,long_only,14,25,14,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8360.05,-1639.95,-16.4,-16.44,-0.26,-0.02,-1.0,16.4,10,0.0,0.0,-164.0,-87.76,-238.14,0.00075,0.0005,23.45,-39.85
173,none,100,long_only,14,25,14,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8148.64,-1851.36,-18.51,-18.56,-0.25,-0.01,-1.0,18.51,9,0.0,0.0,-205.71,-104.83,-294.55,0.00075,0.0005,23.45,-41.96
174,none,100,long_only,14,25,14,1.5,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8360.05,-1639.95,-16.4,-16.44,-0.26,-0.02,-1.0,16.4,10,0.0,0.0,-164.0,-87.76,-238.14,0.00075,0.0005,23.45,-39.85
175,none,100,long_only,14,25,14,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8360.05,-1639.95,-16.4,-16.44,-0.26,-0.02,-1.0,16.4,10,0.0,0.0,-164.0,-87.76,-238.14,0.00075,0.0005,23.45,-39.85
176,none,100,long_only,14,25,14,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8148.64,-1851.36,-18.51,-18.56,-0.25,-0.01,-1.0,18.51,9,0.0,0.0,-205.71,-104.83,-294.55,0.00075,0.0005,23.45,-41.96
177,none,100,long_only,14,25,14,1.5,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8360.05,-1639.95,-16.4,-16.44,-0.26,-0.02,-1.0,16.4,10,0.0,0.0,-164.0,-87.76,-238.14,0.00075,0.0005,23.45,-39.85
178,none,100,long_only,14,25,14,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8360.05,-1639.95,-16.4,-16.44,-0.26,-0.02,-1.0,16.4,10,0.0,0.0,-164.0,-87.76,-238.14,0.00075,0.0005,23.45,-39.85
179,none,100,long_only,14,25,14,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8148.64,-1851.36,-18.51,-18.56,-0.25,-0.01,-1.0,18.51,9,0.0,0.0,-205.71,-104.83,-294.55,0.00075,0.0005,23.45,-41.96
180,none,100,long_only,14,25,14,1.5,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8360.05,-1639.95,-16.4,-16.44,-0.26,-0.02,-1.0,16.4,10,0.0,0.0,-164.0,-87.76,-238.14,0.00075,0.0005,23.45,-39.85
181,none,100,long_only,14,25,14,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,5721.53,-4278.47,-42.78,-42.87,-0.42,-0.03,-1.0,42.78,28,0.0,0.0,-152.8,-65.76,-282.61,0.00075,0.0005,23.45,-66.23
182,none,100,long_only,14,25,14,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,5452.89,-4547.11,-45.47,-45.56,-0.38,-0.03,-1.0,45.47,23,0.0,0.0,-197.7,-76.81,-352.21,0.00075,0.0005,23.45,-68.92
183,none,100,long_only,14,25,14,1.5,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,5721.53,-4278.47,-42.78,-42.87,-0.42,-0.03,-1.0,42.78,28,0.0,0.0,-152.8,-65.76,-282.61,0.00075,0.0005,23.45,-66.23
184,none,100,long_only,14,25,14,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,5721.53,-4278.47,-42.78,-42.87,-0.42,-0.03,-1.0,42.78,28,0.0,0.0,-152.8,-65.76,-282.61,0.00075,0.0005,23.45,-66.23
185,none,100,long_only,14,25,14,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,5452.89,-4547.11,-45.47,-45.56,-0.38,-0.03,-1.0,45.47,23,0.0,0.0,-197.7,-76.81,-352.21,0.00075,0.0005,23.45,-68.92
186,none,100,long_only,14,25,14,1.5,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,5721.53,-4278.47,-42.78,-42.87,-0.42,-0.03,-1.0,42.78,28,0.0,0.0,-152.8,-65.76,-282.61,0.00075,0.0005,23.45,-66.23
187,none,100,long_only,14,25,14,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,5721.53,-4278.47,-42.78,-42.87,-0.42,-0.03,-1.0,42.78,28,0.0,0.0,-152.8,-65.76,-282.61,0.00075,0.0005,23.45,-66.23
188,none,100,long_only,14,25,14,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,5452.89,-4547.11,-45.47,-45.56,-0.38,-0.03,-1.0,45.47,23,0.0,0.0,-197.7,-76.81,-352.21,0.00075,0.0005,23.45,-68.92
189,none,100,long_only,14,25,14,1.5,14,35,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,5721.53,-4278.47,-42.78,-42.87,-0.42,-0.03,-1.0,42.78,28,0.0,0.0,-152.8,-65.76,-282.61,0.00075,0.0005,23.45,-66.23
190,none,100,long_only,14,25,14,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8808.3,-1191.7,-11.92,-11.95,-0.16,-0.0,-1.0,11.92,4,0.0,0.0,-297.92,-213.42,-491.7,0.00075,0.0005,23.45,-35.37
191,none,100,long_only,14,25,14,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8537.94,-1462.06,-14.62,-14.66,-0.16,-0.0,-1.0,14.62,4,0.0,0.0,-365.52,-262.21,-601.14,0.00075,0.0005,23.45,-38.07
192,none,100,long_only,14,25,14,2.0,14,25,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8808.3,-1191.7,-11.92,-11.95,-0.16,-0.0,-1.0,11.92,4,0.0,0.0,-297.92,-213.42,-491.7,0.00075,0.0005,23.45,-35.37
193,none,100,long_only,14,25,14,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8808.3,-1191.7,-11.92,-11.95,-0.16,-0.0,-1.0,11.92,4,0.0,0.0,-297.92,-213.42,-491.7,0.00075,0.0005,23.45,-35.37
194,none,100,long_only,14,25,14,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8537.94,-1462.06,-14.62,-14.66,-0.16,-0.0,-1.0,14.62,4,0.0,0.0,-365.52,-262.21,-601.14,0.00075,0.0005,23.45,-38.07
195,none,100,long_only,14,25,14,2.0,14,25,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8808.3,-1191.7,-11.92,-11.95,-0.16,-0.0,-1.0,11.92,4,0.0,0.0,-297.92,-213.42,-491.7,0.00075,0.0005,23.45,-35.37
196,none,100,long_only,14,25,14,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8808.3,-1191.7,-11.92,-11.95,-0.16,-0.0,-1.0,11.92,4,0.0,0.0,-297.92,-213.42,-491.7,0.00075,0.0005,23.45,-35.37
197,none,100,long_only,14,25,14,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8537.94,-1462.06,-14.62,-14.66,-0.16,-0.0,-1.0,14.62,4,0.0,0.0,-365.52,-262.21,-601.14,0.00075,0.0005,23.45,-38.07
198,none,100,long_only,14,25,14,2.0,14,25,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8808.3,-1191.7,-11.92,-11.95,-0.16,-0.0,-1.0,11.92,4,0.0,0.0,-297.92,-213.42,-491.7,0.00075,0.0005,23.45,-35.37
199,none,100,long_only,14,25,14,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8413.91,-1586.09,-15.86,-15.9,-0.25,-0.02,-1.0,15.86,9,0.0,0.0,-176.23,-92.71,-236.78,0.00075,0.0005,23.45,-39.31
200,none,100,long_only,14,25,14,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8245.08,-1754.92,-17.55,-17.59,-0.23,-0.01,-1.0,17.55,8,0.0,0.0,-219.36,-112.64,-292.85,0.00075,0.0005,23.45,-41.0
201,none,100,long_only,14,25,14,2.0,14,30,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8413.91,-1586.09,-15.86,-15.9,-0.25,-0.02,-1.0,15.86,9,0.0,0.0,-176.23,-92.71,-236.78,0.00075,0.0005,23.45,-39.31
202,none,100,long_only,14,25,14,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8413.91,-1586.09,-15.86,-15.9,-0.25,-0.02,-1.0,15.86,9,0.0,0.0,-176.23,-92.71,-236.78,0.00075,0.0005,23.45,-39.31
203,none,100,long_only,14,25,14,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8245.08,-1754.92,-17.55,-17.59,-0.23,-0.01,-1.0,17.55,8,0.0,0.0,-219.36,-112.64,-292.85,0.00075,0.0005,23.45,-41.0
204,none,100,long_only,14,25,14,2.0,14,30,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8413.91,-1586.09,-15.86,-15.9,-0.25,-0.02,-1.0,15.86,9,0.0,0.0,-176.23,-92.71,-236.78,0.00075,0.0005,23.45,-39.31
205,none,100,long_only,14,25,14,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,8413.91,-1586.09,-15.86,-15.9,-0.25,-0.02,-1.0,15.86,9,0.0,0.0,-176.23,-92.71,-236.78,0.00075,0.0005,23.45,-39.31
206,none,100,long_only,14,25,14,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,8245.08,-1754.92,-17.55,-17.59,-0.23,-0.01,-1.0,17.55,8,0.0,0.0,-219.36,-112.64,-292.85,0.00075,0.0005,23.45,-41.0
207,none,100,long_only,14,25,14,2.0,14,30,75,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,8413.91,-1586.09,-15.86,-15.9,-0.25,-0.02,-1.0,15.86,9,0.0,0.0,-176.23,-92.71,-236.78,0.00075,0.0005,23.45,-39.31
208,none,100,long_only,14,25,14,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7761.11,-2238.89,-22.39,-22.44,-0.31,-0.03,-1.0,22.39,14,0.0,0.0,-159.92,-87.0,-211.64,0.00075,0.0005,23.45,-45.84
209,none,100,long_only,14,25,14,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7634.12,-2365.88,-23.66,-23.72,-0.29,-0.02,-1.0,23.66,12,0.0,0.0,-197.16,-106.54,-260.64,0.00075,0.0005,23.45,-47.11
210,none,100,long_only,14,25,14,2.0,14,35,65,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7761.11,-2238.89,-22.39,-22.44,-0.31,-0.03,-1.0,22.39,14,0.0,0.0,-159.92,-87.0,-211.64,0.00075,0.0005,23.45,-45.84
211,none,100,long_only,14,25,14,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,4.0,10000,7761.11,-2238.89,-22.39,-22.44,-0.31,-0.03,-1.0,22.39,14,0.0,0.0,-159.92,-87.0,-211.64,0.00075,0.0005,23.45,-45.84
212,none,100,long_only,14,25,14,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.5,5.0,10000,7634.12,-2365.88,-23.66,-23.72,-0.29,-0.02,-1.0,23.66,12,0.0,0.0,-197.16,-106.54,-260.64,0.00075,0.0005,23.45,-47.11
213,none,100,long_only,14,25,14,2.0,14,35,70,False,20,False,0.5,14,"['supertrend', 'rsi']",2.0,6.0,10000,7761.11,-2238.89,-22.39,-22.44,-0.31,-0.03,-1.0,22.39,14,0.0,0.0,-159.92,-87.0,-211.64,0.00075,0.0005,23.45,-45.84
