id,rr_ratio,regime_type,regime_period,regime_direction,adx_period,adx_threshold,supertrend_length,supertrend_multiplier,rsi_period,rsi_oversold,rsi_overbought,ema_fast,ema_slow,macd_fast,macd_slow,macd_signal,use_volume_filter,volume_ma_period,use_atr_filter,atr_min_threshold,atr_period,entry_indicators,sl_atr_multiplier,tp_atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
2925,4.0,none,100,hybrid,14,25,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2926,5.0,none,100,hybrid,14,25,7,1.5,14,25,75,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2941,1.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2942,1.5,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2943,2.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2944,2.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
2945,3.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2946,4.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2947,5.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2962,1.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2963,1.5,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2964,2.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2965,2.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
2966,3.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2967,4.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2968,5.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2983,1.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2984,1.5,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2985,2.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2986,2.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
2987,3.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2988,4.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
2989,5.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
3004,1.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
3005,1.5,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
3006,2.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
3007,2.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,8825.75,-1174.25,-11.74,-11.77,-0.2,-0.01,-1.0,11.74,7,0.0,0.0,-167.75,-64.06,-372.69,0.00075,0.0005,21.52,-33.26
3008,3.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
3009,4.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
3010,5.0,none,100,hybrid,14,25,7,1.5,14,25,75,12,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,9176.89,-823.11,-8.23,-8.25,-0.2,-0.01,-1.0,8.23,7,0.0,0.0,-117.59,-47.21,-257.78,0.00075,0.0005,21.52,-29.75
3025,1.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3026,1.5,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3027,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3028,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,11015.94,1015.94,10.16,10.19,0.04,0.02,0.44,22.94,28,7.14,1.34,36.28,2007.65,-162.23,0.00075,0.0005,21.52,-11.36
3029,3.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3030,4.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3031,5.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3039,1.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3040,1.5,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.5,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3041,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,2.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3042,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.5,3.0,10000,11289.69,1289.69,12.9,12.93,0.06,0.02,3.04,4.25,4,25.0,4.04,322.42,1714.27,-178.49,0.00075,0.0005,21.52,-8.62
3043,3.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,3.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3044,4.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,4.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3045,5.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,5.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3046,1.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3047,1.5,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3048,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3049,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,10667.1,667.1,6.67,6.69,0.03,0.02,0.26,25.38,31,6.45,1.21,21.52,1944.07,-160.01,0.00075,0.0005,21.52,-14.85
3050,3.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3051,4.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3052,5.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3060,1.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3061,1.5,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.5,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3062,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,2.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3063,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.5,3.0,10000,11289.69,1289.69,12.9,12.93,0.06,0.02,3.04,4.25,4,25.0,4.04,322.42,1714.27,-178.49,0.00075,0.0005,21.52,-8.62
3064,3.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,3.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3065,4.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,4.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3066,5.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,21,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,5.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3067,1.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3068,1.5,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3069,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3070,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,11015.94,1015.94,10.16,10.19,0.04,0.02,0.44,22.94,28,7.14,1.34,36.28,2007.65,-162.23,0.00075,0.0005,21.52,-11.36
3071,3.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3072,4.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3073,5.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,12159.21,2159.21,21.59,21.66,0.06,0.05,1.3,16.62,28,7.14,1.98,77.11,2185.18,-121.06,0.00075,0.0005,21.52,0.07
3081,1.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3082,1.5,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.5,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3083,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,2.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3084,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.5,3.0,10000,11289.69,1289.69,12.9,12.93,0.06,0.02,3.04,4.25,4,25.0,4.04,322.42,1714.27,-178.49,0.00075,0.0005,21.52,-8.62
3085,3.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,3.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3086,4.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,4.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3087,5.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,True,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,5.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3088,1.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3089,1.5,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,1.5,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3090,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,2.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3091,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.5,3.0,10000,10667.1,667.1,6.67,6.69,0.03,0.02,0.26,25.38,31,6.45,1.21,21.52,1944.07,-160.01,0.00075,0.0005,21.52,-14.85
3092,3.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,3.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3093,4.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,4.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3094,5.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi']",1.0,5.0,10000,11886.63,1886.63,18.87,18.92,0.06,0.05,1.02,18.49,31,6.45,1.79,60.86,2136.19,-118.34,0.00075,0.0005,21.52,-2.65
3102,1.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3103,1.5,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,1.5,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3104,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,2.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3105,2.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.5,3.0,10000,11289.69,1289.69,12.9,12.93,0.06,0.02,3.04,4.25,4,25.0,4.04,322.42,1714.27,-178.49,0.00075,0.0005,21.52,-8.62
3106,3.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,3.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
3107,4.0,none,100,hybrid,14,25,7,1.5,14,30,70,9,26,12,26,9,False,20,False,0.3,14,"['supertrend', 'rsi', 'macd']",1.0,4.0,10000,11440.53,1440.53,14.41,14.45,0.07,0.03,4.86,2.97,4,25.0,5.86,360.13,1737.17,-123.99,0.00075,0.0005,21.52,-7.11
