id,ema_fast_m15,ema_slow_m15,ema_trend_h1,atr_period,atr_lookback,atr_multiplier,initial_capital,final_value,net_profit,total_return_pct,annual_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,avg_trade,best_trade,worst_trade,commission,slippage,buy_hold_return_pct,excess_return_pct
411,15,26,150,20,5,3.0,10000,11238.86,1238.86,12.39,26.89,0.07,0.02,1.48,18.22,122,32.79,1.14,10.15,1111.57,-282.23,0.00075,0.0005,38.24,-25.85

412,15,26,150,20,7,2.0,10000,9213.46,-786.54,-7.87,-15.38,-0.04,-0.02,-0.86,17.9,110,27.27,0.88,-7.15,680.29,-175.95,0.00075,0.0005,38.24,-46.11

413,15,26,150,20,7,2.5,10000,10651.51,651.51,6.52,13.74,0.05,0.02,0.73,18.89,110,30.0,1.08,5.92,1075.02,-231.09,0.00075,0.0005,38.24,-31.72

414,15,26,150,20,7,3.0,10000,10259.53,259.53,2.6,5.36,0.03,0.01,0.28,19.49,110,30.0,1.03,2.36,1054.03,-269.68,0.00075,0.0005,38.24,-35.64

415,15,26,200,14,3,2.0,10000,12765.5,2765.5,27.65,64.52,0.13,0.07,3.1,20.81,131,29.77,1.3,21.11,1130.84,-243.51,0.00075,0.0005,38.24,-10.59

416,15,26,200,14,3,2.5,10000,12466.83,2466.83,24.67,56.77,0.12,0.05,2.69,21.1,131,31.3,1.26,18.83,1105.69,-290.66,0.00075,0.0005,38.24,-13.57

417,15,26,200,14,3,3.0,10000,14025.99,4025.99,40.26,99.35,0.17,0.06,4.43,22.41,131,33.59,1.39,30.73,1201.48,-394.35,0.00075,0.0005,38.24,2.02

418,15,26,200,14,5,2.0,10000,11113.93,1113.93,11.14,24.03,0.07,0.03,0.98,24.64,120,29.17,1.14,9.28,1061.72,-221.96,0.00075,0.0005,38.24,-27.1

419,15,26,200,14,5,2.5,10000,11002.82,1002.82,10.03,21.52,0.06,0.02,0.96,22.39,120,31.67,1.12,8.36,1033.87,-263.94,0.00075,0.0005,38.24,-28.21

420,15,26,200,14,5,3.0,10000,11746.29,1746.29,17.46,38.85,0.1,0.03,1.65,23.48,120,33.33,1.21,14.55,1122.63,-340.05,0.00075,0.0005,38.24,-20.78

421,15,26,200,14,7,2.0,10000,11130.87,1130.87,11.31,24.42,0.07,0.03,1.13,21.67,113,30.09,1.15,10.01,1092.57,-214.7,0.00075,0.0005,38.24,-26.93

422,15,26,200,14,7,2.5,10000,10737.86,737.86,7.38,15.62,0.05,0.02,0.72,21.63,113,30.97,1.1,6.53,1061.66,-254.73,0.00075,0.0005,38.24,-30.86

423,15,26,200,14,7,3.0,10000,11408.54,1408.54,14.09,30.83,0.08,0.03,1.33,23.15,113,32.74,1.17,12.46,1155.85,-329.13,0.00075,0.0005,38.24,-24.15

424,15,26,200,20,3,2.0,10000,10904.12,904.12,9.04,19.3,0.06,0.03,1.01,19.17,125,28.8,1.11,7.23,795.58,-183.6,0.00075,0.0005,38.24,-29.2

425,15,26,200,20,3,2.5,10000,12812.1,2812.1,28.12,65.75,0.13,0.06,3.37,19.5,125,32.0,1.3,22.5,1124.96,-266.2,0.00075,0.0005,38.24,-10.12

426,15,26,200,20,3,3.0,10000,13143.74,3143.74,31.44,74.61,0.14,0.05,3.6,20.73,125,32.8,1.33,25.15,1102.71,-324.54,0.00075,0.0005,38.24,-6.8

427,15,26,200,20,5,2.0,10000,9260.24,-739.76,-7.4,-14.51,-0.04,-0.02,-0.62,23.27,116,27.59,0.89,-6.38,731.98,-172.63,0.00075,0.0005,38.24,-45.64

428,15,26,200,20,5,2.5,10000,11152.18,1152.18,11.52,24.9,0.07,0.03,1.16,21.45,116,31.9,1.15,9.93,1068.2,-245.81,0.00075,0.0005,38.24,-26.72

429,15,26,200,20,5,3.0,10000,10901.13,901.13,9.01,19.24,0.06,0.02,0.9,21.43,116,31.9,1.11,7.77,1048.82,-285.24,0.00075,0.0005,38.24,-29.23

430,15,26,200,20,7,2.0,10000,8860.27,-1139.73,-11.4,-21.87,-0.07,-0.03,-1.02,21.51,106,25.47,0.82,-10.75,677.37,-174.43,0.00075,0.0005,38.24,-49.64

431,15,26,200,20,7,2.5,10000,10281.5,281.5,2.82,5.82,0.03,0.01,0.26,22.25,106,28.3,1.04,2.66,1058.01,-229.15,0.00075,0.0005,38.24,-35.42

432,15,26,200,20,7,3.0,10000,9920.6,-79.4,-0.79,-1.61,0.01,0.0,-0.07,22.9,106,28.3,0.99,-0.75,1037.34,-267.41,0.00075,0.0005,38.24,-39.03

433,15,30,100,14,3,2.0,10000,13054.04,3054.04,30.54,72.19,0.14,0.07,4.86,14.85,132,28.79,1.34,23.14,1134.09,-215.75,0.00075,0.0005,38.24,-7.7

434,15,30,100,14,3,2.5,10000,12493.58,2493.58,24.94,57.45,0.12,0.05,3.86,14.89,132,29.55,1.27,18.89,1100.67,-253.2,0.00075,0.0005,38.24,-13.3

435,15,30,100,14,3,3.0,10000,13374.65,3374.65,33.75,80.93,0.15,0.05,5.09,15.91,132,31.82,1.34,25.57,1143.87,-327.15,0.00075,0.0005,38.24,-4.49

436,15,30,100,14,5,2.0,10000,11284.58,1284.58,12.85,27.95,0.08,0.03,1.38,20.24,125,28.8,1.15,10.28,1152.87,-216.98,0.00075,0.0005,38.24,-25.39

437,15,30,100,14,5,2.5,10000,10943.64,943.64,9.44,20.19,0.06,0.02,1.05,19.28,125,29.6,1.11,7.55,1124.59,-257.03,0.00075,0.0005,38.24,-28.8

438,15,30,100,14,5,3.0,10000,11085.08,1085.08,10.85,23.38,0.07,0.02,1.14,20.46,125,31.2,1.12,8.68,1170.93,-314.66,0.00075,0.0005,38.24,-27.39

439,15,30,100,14,7,2.0,10000,11859.55,1859.55,18.6,41.59,0.1,0.04,2.46,16.94,117,29.06,1.23,15.89,1135.68,-217.78,0.00075,0.0005,38.24,-19.64

440,15,30,100,14,7,2.5,10000,12353.15,2353.15,23.53,53.87,0.12,0.04,3.28,16.43,117,30.77,1.28,20.11,1181.75,-276.75,0.00075,0.0005,38.24,-14.71

441,15,30,100,14,7,3.0,10000,12396.06,2396.06,23.96,54.96,0.12,0.04,2.96,18.55,117,31.62,1.26,20.48,1235.42,-340.71,0.00075,0.0005,38.24,-14.28

442,15,30,100,20,3,2.0,10000,10147.46,147.46,1.47,3.03,0.02,0.01,0.21,14.64,129,26.36,1.02,1.14,733.77,-168.22,0.00075,0.0005,38.24,-36.77

443,15,30,100,20,3,2.5,10000,12166.8,2166.8,21.67,49.17,0.11,0.04,3.48,14.12,129,29.46,1.24,16.8,1118.6,-235.58,0.00075,0.0005,38.24,-16.57

444,15,30,100,20,3,3.0,10000,12250.24,2250.24,22.5,51.26,0.11,0.04,3.39,15.1,129,31.01,1.24,17.44,1085.48,-282.77,0.00075,0.0005,38.24,-15.74

445,15,30,100,20,5,2.0,10000,9096.92,-903.08,-9.03,-17.55,-0.05,-0.02,-0.97,18.03,118,25.42,0.87,-7.65,720.62,-167.51,0.00075,0.0005,38.24,-47.27

446,15,30,100,20,5,2.5,10000,11070.8,1070.8,10.71,23.05,0.07,0.02,1.29,17.9,118,28.81,1.13,9.07,1126.91,-233.83,0.00075,0.0005,38.24,-27.53

447,15,30,100,20,5,3.0,10000,10597.12,597.12,5.97,12.55,0.04,0.01,0.69,18.08,118,29.66,1.07,5.06,1097.2,-266.48,0.00075,0.0005,38.24,-32.27

448,15,30,100,20,7,2.0,10000,9439.57,-560.43,-5.6,-11.1,-0.03,-0.01,-0.67,16.58,111,25.23,0.92,-5.05,731.12,-169.17,0.00075,0.0005,38.24,-43.84

449,15,30,100,20,7,2.5,10000,11491.15,1491.15,14.91,32.77,0.09,0.03,1.87,17.52,111,28.83,1.19,13.43,1112.82,-240.02,0.00075,0.0005,38.24,-23.33

450,15,30,100,20,7,3.0,10000,10832.54,832.54,8.33,17.71,0.05,0.02,0.96,18.51,111,28.83,1.1,7.5,1083.93,-274.53,0.00075,0.0005,38.24,-29.91

451,15,30,150,14,3,2.0,10000,13020.22,3020.22,30.2,71.28,0.14,0.07,4.27,16.7,127,28.35,1.35,23.78,1155.03,-223.01,0.00075,0.0005,38.24,-8.04

452,15,30,150,14,3,2.5,10000,12431.28,2431.28,24.31,55.86,0.12,0.05,3.48,16.03,127,29.13,1.28,19.14,1120.99,-262.28,0.00075,0.0005,38.24,-13.93

453,15,30,150,14,3,3.0,10000,13204.99,3204.99,32.05,76.28,0.14,0.05,4.38,17.43,127,31.5,1.33,25.24,1165.0,-336.53,0.00075,0.0005,38.24,-6.19

454,15,30,150,14,5,2.0,10000,10792.66,792.66,7.93,16.83,0.05,0.02,0.71,23.66,123,26.83,1.1,6.44,1149.38,-217.46,0.00075,0.0005,38.24,-30.31

455,15,30,150,14,5,2.5,10000,10635.46,635.46,6.35,13.39,0.05,0.02,0.61,22.02,123,28.46,1.08,5.17,1128.14,-259.2,0.00075,0.0005,38.24,-31.89

456,15,30,150,14,5,3.0,10000,10778.63,778.63,7.79,16.52,0.05,0.02,0.71,23.23,123,30.08,1.09,6.33,1174.63,-317.31,0.00075,0.0005,38.24,-30.45

457,15,30,150,14,7,2.0,10000,11464.17,1464.17,14.64,32.13,0.09,0.04,1.55,20.7,115,27.83,1.19,12.73,1154.02,-221.3,0.00075,0.0005,38.24,-23.6

458,15,30,150,14,7,2.5,10000,12035.06,2035.06,20.35,45.9,0.11,0.04,2.31,19.83,115,29.57,1.25,17.7,1206.73,-282.59,0.00075,0.0005,38.24,-17.89

459,15,30,150,14,7,3.0,10000,12112.33,2112.33,21.12,47.81,0.11,0.03,2.17,22.06,115,30.43,1.24,18.37,1261.53,-347.91,0.00075,0.0005,38.24,-17.12

460,15,30,150,20,3,2.0,10000,10104.89,104.89,1.05,2.15,0.02,0.01,0.13,15.97,124,25.81,1.01,0.85,758.44,-170.96,0.00075,0.0005,38.24,-37.19

461,15,30,150,20,3,2.5,10000,12093.71,2093.71,20.94,47.35,0.11,0.04,3.12,15.18,124,29.03,1.24,16.88,1139.26,-244.0,0.00075,0.0005,38.24,-17.3

462,15,30,150,20,3,3.0,10000,12094.64,2094.64,20.95,47.37,0.11,0.03,2.87,16.53,124,30.65,1.23,16.89,1105.52,-290.88,0.00075,0.0005,38.24,-17.29

463,15,30,150,20,5,2.0,10000,8749.33,-1250.67,-12.51,-23.85,-0.08,-0.03,-1.11,21.53,117,23.93,0.82,-10.69,726.94,-170.24,0.00075,0.0005,38.24,-50.75

464,15,30,150,20,5,2.5,10000,10819.29,819.29,8.19,17.42,0.05,0.02,0.84,20.85,117,28.21,1.1,7.0,1143.21,-237.22,0.00075,0.0005,38.24,-30.05

465,15,30,150,20,5,3.0,10000,10357.46,357.46,3.57,7.42,0.03,0.01,0.35,20.96,117,29.06,1.04,3.06,1113.07,-270.82,0.00075,0.0005,38.24,-34.67

466,15,30,150,20,7,2.0,10000,9256.07,-743.93,-7.44,-14.58,-0.04,-0.01,-0.74,19.68,110,24.55,0.89,-6.76,743.03,-171.92,0.00075,0.0005,38.24,-45.68

467,15,30,150,20,7,2.5,10000,11353.09,1353.09,13.53,29.53,0.08,0.03,1.43,20.61,110,28.18,1.18,12.3,1136.34,-248.72,0.00075,0.0005,38.24,-24.71

468,15,30,150,20,7,3.0,10000,10732.31,732.31,7.32,15.5,0.05,0.01,0.72,21.66,110,28.18,1.09,6.66,1106.84,-284.48,0.00075,0.0005,38.24,-30.92

469,15,30,200,14,3,2.0,10000,12673.61,2673.61,26.74,62.12,0.13,0.06,3.67,16.92,123,26.02,1.32,21.74,1112.5,-226.54,0.00075,0.0005,38.24,-11.5

470,15,30,200,14,3,2.5,10000,12118.7,2118.7,21.19,47.97,0.11,0.04,2.87,16.74,123,26.83,1.25,17.23,1075.16,-267.07,0.00075,0.0005,38.24,-17.05

471,15,30,200,14,3,3.0,10000,12889.06,2889.06,28.89,67.78,0.13,0.04,3.78,17.92,123,29.27,1.31,23.49,1116.85,-344.23,0.00075,0.0005,38.24,-9.35

472,15,30,200,14,5,2.0,10000,10912.69,912.69,9.13,19.49,0.06,0.03,0.8,24.36,121,26.45,1.12,7.54,1114.61,-224.04,0.00075,0.0005,38.24,-29.11

473,15,30,200,14,5,2.5,10000,10785.67,785.67,7.86,16.68,0.05,0.02,0.72,23.05,121,28.1,1.1,6.49,1089.38,-267.41,0.00075,0.0005,38.24,-30.38

474,15,30,200,14,5,3.0,10000,10960.09,960.09,9.6,20.55,0.06,0.02,0.86,23.98,121,29.75,1.12,7.93,1133.76,-328.85,0.00075,0.0005,38.24,-28.64

475,15,30,200,14,7,2.0,10000,11869.84,1869.84,18.7,41.84,0.1,0.05,2.13,19.65,112,27.68,1.25,16.69,1144.92,-228.33,0.00075,0.0005,38.24,-19.54

476,15,30,200,14,7,2.5,10000,11719.71,1719.71,17.2,38.21,0.1,0.03,2.0,19.1,112,28.57,1.23,15.35,1125.41,-273.79,0.00075,0.0005,38.24,-21.04

477,15,30,200,14,7,3.0,10000,11795.09,1795.09,17.95,40.03,0.1,0.03,1.9,21.08,112,29.46,1.22,16.03,1176.52,-337.69,0.00075,0.0005,38.24,-20.29

478,15,30,200,20,3,2.0,10000,10073.55,73.55,0.74,1.51,0.02,0.01,0.09,16.19,119,24.37,1.01,0.62,750.4,-167.37,0.00075,0.0005,38.24,-37.5

479,15,30,200,20,3,2.5,10000,12085.75,2085.75,20.86,47.15,0.11,0.04,2.9,16.24,119,27.73,1.25,17.53,1092.67,-249.52,0.00075,0.0005,38.24,-17.38

480,15,30,200,20,3,3.0,10000,12143.85,2143.85,21.44,48.6,0.11,0.04,2.85,17.06,119,29.41,1.25,18.02,1059.84,-299.17,0.00075,0.0005,38.24,-16.8

481,15,30,200,20,5,2.0,10000,8820.89,-1179.11,-11.79,-22.57,-0.07,-0.03,-1.01,22.34,115,23.48,0.82,-10.25,724.14,-165.91,0.00075,0.0005,38.24,-50.03

482,15,30,200,20,5,2.5,10000,10948.14,948.14,9.48,20.29,0.06,0.02,0.92,22.04,115,27.83,1.13,8.24,1103.93,-244.23,0.00075,0.0005,38.24,-28.76

483,15,30,200,20,5,3.0,10000,10530.39,530.39,5.3,11.11,0.04,0.01,0.51,21.84,115,28.7,1.07,4.61,1074.35,-279.78,0.00075,0.0005,38.24,-32.94

484,15,30,200,20,7,2.0,10000,9360.29,-639.71,-6.4,-12.61,-0.03,-0.01,-0.67,18.93,108,24.07,0.9,-5.92,736.91,-169.33,0.00075,0.0005,38.24,-44.64

485,15,30,200,20,7,2.5,10000,11494.85,1494.85,14.95,32.85,0.09,0.03,1.67,19.69,108,27.78,1.2,13.84,1111.6,-248.94,0.00075,0.0005,38.24,-23.29

486,15,30,200,20,7,3.0,10000,10884.36,884.36,8.84,18.86,0.06,0.02,0.91,20.83,108,27.78,1.12,8.19,1082.74,-285.5,0.00075,0.0005,38.24,-29.4
